,front,monophthong,central,unrounded,diphthong,tense,lax,back,rounded,linguaalveolar,linguapalatal,fricative,nonsonorant,glide,affricate,voiceless,liquid,nasal,labiodental,bilabial,stop,linguavelar,coronal,glottal,sonorant,nonsibilant,voiced,sibilant,noncoronal,linguadental,
MM,Claudio,373,809,296,629,181,231,578,140,180,771,447,180,21,927,459,271,98,244,140,136,88,809,806,46,558,932,629,296,203,84,553,578,102,201,1284,373,181,231,679,
Ado,WATCHMEN.Seacoal,55,115,38,95,16,33,82,22,20,114,68,20,8,131,55,36,12,31,22,15,10,115,111,13,78,124,95,38,29,13,85,82,14,29,180,55,16,33,98,
3H6,LadyBona,38,71,20,55,18,15,56,13,16,63,36,16,2,82,44,24,5,24,13,25,12,71,76,9,64,100,55,20,28,12,46,56,8,14,132,38,18,15,70,
2H6,EdwardIV,2,8,5,4,3,4,4,1,4,6,6,4,0,8,2,1,3,3,1,0,0,8,6,0,5,10,4,5,2,2,3,4,1,2,11,2,3,4,7,
Ham,PLAYERS.Prologue,11,23,6,16,2,9,14,6,7,15,8,7,1,20,11,6,2,5,6,10,4,23,21,2,18,23,16,6,9,3,15,14,0,4,34,11,2,9,17,
H8,Suffolk,315,651,208,509,122,152,499,128,142,583,369,142,24,752,359,224,72,185,128,141,107,651,646,62,467,787,509,208,184,59,432,499,69,166,1053,315,122,152,573,
Ham,Barnardo,93,216,66,162,52,49,167,57,54,210,135,54,3,272,134,71,22,66,57,46,48,216,253,18,169,268,162,66,64,34,173,167,31,64,377,93,52,49,188,
MV,OldGobbo,115,258,81,198,65,64,194,62,60,243,145,60,9,295,141,95,23,90,62,69,24,258,264,25,206,334,198,81,71,40,167,194,27,70,431,115,65,64,237,
Per,Marina,519,1217,394,884,286,363,854,304,333,1119,630,333,26,1381,725,451,137,448,304,240,150,1217,1208,70,929,1551,884,394,300,178,759,854,146,277,2033,519,286,363,1102,
Wiv,DoctorCaius,332,637,125,511,171,187,450,180,126,531,283,126,24,755,448,184,68,200,180,169,131,637,575,60,424,776,511,125,183,57,403,450,20,135,1044,332,171,187,604,
3H6,Huntsman,8,14,3,10,6,4,10,3,4,14,10,4,0,19,9,5,1,6,3,3,2,14,20,1,12,24,10,3,5,2,7,10,4,4,27,8,6,4,11,
TNK,KNIGHTS.PALAMON.0.3,6,14,5,11,1,5,9,3,3,10,6,3,1,13,6,4,2,4,3,1,3,14,8,2,9,13,11,5,4,1,9,9,0,2,20,6,1,5,14,
Wiv,Slender,514,1068,343,857,277,247,821,211,211,975,529,211,29,1180,622,418,108,339,211,222,165,1068,1006,90,820,1316,857,343,265,137,684,821,101,230,1770,514,277,247,994,
Tro,Aeneas,515,1067,344,833,201,263,804,208,234,1004,655,234,30,1290,605,363,122,293,208,257,158,1067,1142,112,791,1337,833,344,333,95,744,804,135,286,1795,515,201,263,939,
Oth,MESSENGERS.X.1,31,70,26,53,10,17,53,13,17,60,44,17,0,84,40,20,10,20,13,25,9,70,85,3,56,97,53,26,25,11,43,53,13,18,122,31,10,17,55,
Cor,TRIBUNES.Brutus,771,1642,516,1256,252,442,1200,355,386,1492,942,386,34,1910,934,512,155,525,355,321,202,1642,1617,175,1146,1904,1256,516,415,219,1152,1200,186,426,2630,771,252,442,1439,
Rom,WATCHMEN.0.3,12,21,7,19,4,5,16,2,2,19,21,2,0,31,10,7,3,9,2,4,3,21,26,3,14,26,19,7,4,3,19,16,4,11,34,12,4,5,19,
AYL,OliverMartext,18,37,11,29,5,8,29,8,8,28,18,8,1,31,12,16,7,9,8,8,4,37,32,1,30,46,29,11,13,1,15,29,4,6,55,18,5,8,29,
2H6,PETITIONERS,2,4,1,3,0,1,3,1,1,4,1,1,0,5,4,2,0,2,1,0,2,4,3,0,3,5,3,1,1,0,3,3,0,1,7,2,0,1,5,
AYL,SecondBrother,69,141,47,104,22,40,101,25,37,128,84,37,4,172,84,43,15,42,25,28,19,141,155,15,97,173,104,47,40,14,96,101,22,32,237,69,22,40,114,
Rom,Benvolio,524,1114,378,882,275,298,816,212,232,1120,673,232,18,1405,714,391,115,383,212,244,151,1114,1278,96,864,1472,882,378,348,125,797,816,160,302,1967,524,275,298,991,
Cym,JAILERS.1,166,401,132,295,71,106,295,103,106,338,201,106,15,431,215,140,45,120,103,101,53,401,366,21,292,467,295,132,91,61,256,295,45,90,633,166,71,106,357,
MV,ATTENDANTS.PORTIA.Balthazar,4,8,3,7,2,2,6,1,1,8,3,1,0,9,6,5,1,4,1,1,2,8,6,0,8,13,7,3,1,2,4,6,1,1,16,4,2,2,11,
Tim,ATTENDANTS.TIMON.0.1,4,6,1,5,1,2,4,1,1,6,2,1,0,4,2,3,0,1,1,3,0,6,7,1,7,9,5,1,4,0,2,4,0,1,10,4,1,2,4,
R3,Ratcliffe,90,221,75,164,44,49,172,56,57,213,114,57,8,264,142,79,23,76,56,57,25,221,257,13,170,289,164,75,78,13,145,172,27,51,383,90,44,49,177,
Ham,Hamlet,5069,11253,3925,8857,2414,2644,8609,2259,2396,10680,6587,2396,317,13267,6363,3994,1395,3407,2259,2237,1527,11253,11535,728,8168,13785,8857,3925,2900,1274,7650,8609,1461,3003,18432,5069,2414,2644,9900,
JC,SOLDIERS.BRUTUS.Lucilius,85,188,63,148,44,55,133,40,40,189,112,40,4,232,116,70,23,54,40,48,23,188,211,13,144,246,148,63,57,17,130,133,26,50,326,85,44,55,165,
Cor,Coriolanus,2673,6004,2025,4604,1509,1548,4456,1306,1400,5906,3725,1400,185,7348,3438,2228,764,2007,1306,1388,712,6004,6564,388,4716,8009,4604,2025,1709,779,4055,4456,899,1674,10390,2673,1509,1548,5500,
Wiv,Nym,88,226,84,159,47,71,155,54,67,183,143,67,5,248,100,73,26,67,54,55,21,226,216,26,163,274,159,84,55,35,137,155,33,58,353,88,47,71,195,
R2,LORDS.1,16,38,13,27,9,11,27,9,11,35,24,11,2,40,14,14,4,9,9,7,3,38,39,0,27,44,27,13,11,2,23,27,9,11,56,16,9,11,28,
Tim,BANDITS.1,57,113,37,96,16,28,85,19,17,118,81,17,2,138,55,45,17,32,19,16,7,113,119,8,75,143,96,37,24,6,70,85,15,41,172,57,16,28,94,
Cor,SOLDIERS.VOLSCIAN.Lieutenant,40,75,19,56,13,21,54,16,19,63,41,19,3,79,35,27,6,17,16,25,10,75,70,8,59,87,56,19,20,12,51,54,9,18,120,40,13,21,68,
Mac,SOLDIERS.Captain,107,254,100,200,44,52,202,47,54,264,168,54,12,340,160,91,33,88,47,56,47,254,296,18,197,333,200,100,83,23,204,202,31,86,451,107,44,52,241,
Tim,FRIENDS.0.4,5,9,3,8,10,2,7,1,1,23,13,1,0,24,11,9,2,4,1,1,4,9,18,3,13,26,8,3,3,1,11,7,0,8,29,5,10,2,19,
LLL,Boy,434,1047,382,787,201,272,775,231,260,940,592,260,27,1162,543,332,121,300,231,247,119,1047,1061,61,764,1249,787,382,284,148,677,775,138,272,1654,434,201,272,865,
R3,Cardinal,41,81,20,62,11,22,59,20,19,60,38,19,3,85,44,28,13,28,20,20,15,81,69,7,63,101,62,20,25,10,47,59,5,13,135,41,11,22,79,
JC,Poet,28,54,15,42,7,18,36,11,12,50,28,12,4,54,22,24,5,17,11,16,3,54,52,1,44,72,42,15,14,6,26,36,6,16,82,28,7,18,46,
TGV,Duke,706,1501,508,1151,364,408,1093,287,350,1455,928,350,55,1794,811,565,227,429,287,301,193,1501,1563,114,1138,1877,1151,508,425,148,1055,1093,213,374,2558,706,364,408,1369,
AWW,ATTENDANTS.KING.0.1,12,31,12,22,7,9,22,7,9,34,15,9,2,39,22,10,3,11,7,11,4,31,40,1,26,45,22,12,13,3,20,22,1,10,55,12,7,9,25,
2H6,YoungClifford,153,334,114,258,84,91,243,67,76,348,208,76,9,394,177,118,56,86,67,71,25,334,375,19,259,441,258,114,111,30,212,243,48,85,568,153,84,91,278,
Tmp,Boatswain,139,321,118,230,75,103,218,64,91,286,173,91,5,352,174,103,40,94,64,74,49,321,318,24,248,389,230,118,93,52,211,218,33,76,524,139,75,103,282,
R3,DuchessOfYork,447,1013,370,790,282,278,735,196,223,1051,640,223,31,1307,636,379,109,341,196,203,137,1013,1186,75,785,1405,790,370,296,110,687,735,176,280,1812,447,282,278,906,
3H6,Clifford,465,1022,338,788,262,241,781,219,234,1054,738,234,40,1369,591,356,149,285,219,233,133,1022,1232,95,784,1401,788,338,324,104,752,781,204,290,1863,465,262,241,921,
Rom,SERVANTS.CAPULET.X.1,60,131,46,98,33,38,93,25,33,124,80,33,1,159,78,50,10,39,25,37,16,131,141,14,100,160,98,46,32,18,99,93,19,37,222,60,33,38,118,
2H6,George,10,28,11,23,13,8,20,7,5,30,19,5,0,47,28,8,10,8,7,2,16,28,35,1,23,43,23,11,11,4,27,20,3,5,65,10,13,8,35,
MND,Theseus,844,1864,684,1477,322,453,1411,336,387,1706,1029,387,63,2051,959,672,231,524,336,391,239,1864,1848,99,1380,2284,1477,684,505,203,1147,1411,241,458,2973,844,322,453,1583,
Tim,SERVANTS.TIMON.0.2,30,62,21,45,13,17,45,11,17,53,40,17,1,78,37,15,11,21,11,10,10,62,57,6,38,72,45,21,17,6,44,45,5,18,98,30,13,17,59,
Ant,CAPTAINS.0.1,6,24,13,17,6,4,20,5,7,24,7,7,2,25,16,8,1,7,5,6,6,24,26,0,22,38,17,13,12,2,9,20,3,3,44,6,6,4,21,
3H6,MESSENGERS.X.2,68,161,61,132,31,35,126,32,29,176,111,29,1,218,106,58,23,43,32,33,30,161,188,16,130,227,132,61,48,24,121,126,27,45,303,68,31,35,160,
Ham,AMBASSADORS,22,44,15,37,4,6,38,7,7,43,29,7,0,52,23,15,6,8,7,9,8,44,54,4,31,55,37,15,14,2,28,38,5,14,69,22,4,6,29,
H8,GENTLEMEN.3,198,423,161,338,92,99,324,64,85,387,234,85,20,484,230,147,49,145,64,84,64,423,438,24,327,540,338,161,127,53,271,324,58,103,708,198,92,99,373,
Tro,Patroclus,176,395,130,293,83,106,289,89,102,390,225,102,8,461,228,152,33,122,89,102,57,395,425,24,319,512,293,130,115,52,268,289,52,116,664,176,83,106,355,
MV,Gratiano,569,1264,408,966,300,313,951,287,298,1209,704,298,52,1473,717,447,163,369,287,268,167,1264,1314,85,970,1639,966,408,360,163,804,951,182,274,2169,569,300,313,1129,
Tro,SOLDIERS,7,11,4,10,1,4,7,0,1,11,6,1,0,11,5,1,0,0,0,0,4,11,10,1,5,9,10,4,4,0,7,7,0,5,11,7,1,4,6,
Tro,Achilles,581,1237,416,974,332,327,910,240,263,1241,724,263,39,1525,762,443,139,399,240,234,178,1237,1340,96,930,1555,974,416,349,138,900,910,168,321,2134,581,332,327,1115,
H8,SECRETARIES.0.1,3,5,0,3,3,4,1,2,2,6,5,2,0,8,3,0,0,2,2,5,1,5,9,1,7,10,3,0,5,2,5,1,0,4,11,3,3,4,6,
AWW,Duke,47,135,57,103,28,24,111,31,32,123,87,32,6,155,62,46,20,42,31,38,10,135,142,9,106,167,103,57,49,11,94,111,19,39,222,47,28,24,119,
2H4,Northumberland,375,797,286,647,181,181,616,136,150,836,497,150,30,1014,487,316,108,234,136,157,109,797,898,55,605,1067,647,286,214,75,552,616,120,214,1405,375,181,181,721,
Per,SUPPLIANTS.1,10,14,3,13,4,1,13,1,1,17,6,1,1,14,7,8,1,3,1,3,0,14,12,1,12,19,13,3,3,1,7,13,1,3,23,10,4,1,14,
LLL,Berowne,1965,4330,1437,3353,1053,1088,3242,928,977,4373,2675,977,125,5270,2470,1485,596,1308,928,910,564,4330,4734,258,3298,5537,3353,1437,1271,542,3031,3242,559,1262,7306,1965,1053,1088,3834,
Tmp,Stephano,548,1149,359,899,271,277,872,242,250,1053,656,250,22,1319,641,437,136,363,242,225,167,1149,1152,91,873,1422,899,359,314,122,770,872,157,272,1920,548,271,277,1040,
2H6,NEIGHBORS.1,8,22,8,14,3,8,14,6,8,15,7,8,0,18,11,8,3,4,6,7,4,22,14,2,17,23,14,8,6,3,12,14,0,2,33,8,3,8,21,
Cor,CITIZENS.ROMAN.8,14,25,4,22,9,2,23,7,3,33,9,3,0,23,14,20,1,9,7,3,5,25,23,0,30,36,22,4,8,2,17,23,2,6,47,14,9,2,30,
MV,Bassanio,1154,2519,835,1950,585,667,1852,530,569,2390,1436,569,80,2914,1398,919,361,780,530,546,289,2519,2610,134,1918,3188,1950,835,683,316,1644,1852,332,609,4223,1154,585,667,2222,
Oth,Duke,220,521,188,395,86,126,395,113,126,489,299,126,18,597,280,176,64,145,113,125,55,521,525,26,372,591,395,188,135,61,378,395,65,144,825,220,86,126,444,
3H6,MESSENGERS.Post,115,250,78,186,33,67,183,57,64,229,144,64,7,279,128,86,25,75,57,73,28,250,279,24,201,333,186,78,83,32,147,183,26,69,411,115,33,67,201,
Ant,Lepidus,178,435,169,322,83,132,303,88,113,433,228,113,19,502,255,135,43,143,88,104,41,435,446,21,318,506,322,169,126,57,314,303,35,129,691,178,83,132,374,
Ant,Octavia,96,215,55,156,56,53,162,64,59,226,113,59,4,268,151,82,20,90,64,68,28,215,265,13,199,324,156,55,89,28,143,162,22,58,409,96,56,53,202,
TN,Maria,563,1173,380,916,271,315,858,230,257,1039,651,257,18,1342,673,392,136,348,230,247,172,1173,1137,121,846,1396,916,380,309,145,792,858,125,269,1919,563,271,315,1051,
Cor,SENATORS.ROMAN,10,20,6,16,4,9,11,4,4,21,9,4,1,23,13,6,0,11,4,2,3,20,20,2,16,21,16,6,7,3,18,11,0,7,32,10,4,9,19,
AYL,Dennis,7,17,4,10,1,7,10,6,7,13,10,7,0,18,8,1,0,3,6,7,2,17,17,2,10,16,10,4,5,4,12,10,1,7,21,7,1,7,11,
Oth,OFFICERS,7,17,5,11,4,4,13,5,6,21,12,6,0,21,9,7,2,4,5,6,2,17,23,0,16,23,11,5,7,2,14,13,2,8,29,7,4,4,14,
Shr,SERVANTS.PETRUCHIO.Peter,6,12,5,6,2,10,2,1,6,6,10,6,0,11,1,3,0,1,1,4,1,12,7,7,8,9,6,5,4,1,10,2,0,3,16,6,2,10,12,
H8,Usher,2,6,1,4,0,1,5,3,2,3,0,2,0,5,5,2,0,3,3,2,2,6,4,0,5,8,4,1,2,1,2,5,0,0,10,2,0,1,6,
Mac,Duncan,224,483,174,388,96,117,366,85,95,490,317,95,8,590,265,185,56,151,85,83,53,483,494,55,359,593,388,174,124,50,356,366,61,145,804,224,96,117,455,
Oth,Clown,102,213,62,157,59,66,147,49,56,210,123,56,8,229,98,78,17,59,49,57,20,213,222,18,175,271,157,62,64,33,133,147,23,65,339,102,59,66,182,
Per,LORDS.TARSUS.1,17,42,17,32,12,9,33,8,10,40,32,10,0,57,25,12,8,16,8,11,7,42,53,1,32,59,32,17,17,3,30,33,6,17,72,17,12,9,36,
Cor,SENATORS.VOLSCIAN,3,7,2,6,0,1,6,2,1,6,5,1,0,8,3,0,1,1,2,2,1,7,8,0,4,8,6,2,2,2,4,6,1,3,9,3,0,1,4,
Shr,HUNTSMEN.0.3,20,34,6,26,9,13,21,8,8,30,16,8,2,33,15,9,1,11,8,7,5,34,34,4,28,40,26,6,13,6,21,21,3,8,53,20,9,13,27,
Tim,STRANGERS.1,112,232,78,184,49,51,181,42,48,239,153,48,8,293,132,96,31,79,42,49,20,232,237,32,173,285,184,78,60,17,181,181,16,74,392,112,49,51,229,
Wiv,WilliamPage,5,22,11,20,7,3,19,6,2,22,12,2,0,31,19,5,3,6,6,4,5,22,23,2,13,26,20,11,8,0,18,19,2,5,39,5,7,3,21,
1H6,SOLDIERS.ENGLISH.Captain,8,22,9,16,6,7,15,5,6,27,10,6,3,23,10,5,4,5,5,3,1,22,23,1,20,28,16,9,10,5,15,15,2,3,40,8,6,7,20,
Tim,SENATORS.0.1,117,246,78,176,36,80,166,51,70,243,137,70,8,285,140,75,32,52,51,52,36,246,251,18,165,284,176,78,68,22,166,166,17,70,380,117,36,80,199,
Wiv,John,4,11,4,9,2,2,9,3,2,9,5,2,0,12,7,4,3,2,3,1,1,11,7,1,6,11,9,4,2,0,7,9,1,0,18,4,2,2,11,
JC,Messenger,17,34,14,31,3,10,24,3,3,28,11,3,1,28,16,14,1,9,3,5,4,34,28,1,23,38,31,14,8,1,13,24,3,6,45,17,3,10,23,
Oth,Montano,188,424,154,326,85,97,327,82,98,423,239,98,15,478,224,139,47,110,82,68,38,424,427,29,287,473,326,154,111,37,292,327,50,113,652,188,85,97,338,
Per,SAILORS.2,18,33,11,31,8,8,25,4,2,31,18,2,2,40,20,10,3,10,4,7,4,33,32,2,22,41,31,11,9,3,21,25,5,8,54,18,8,8,30,
2H6,MESSENGERS.X.2,13,26,10,23,9,4,22,3,3,37,23,3,1,41,17,10,3,9,3,7,1,26,42,2,23,41,23,10,11,2,23,22,5,13,51,13,9,4,22,
Rom,Romeo,2205,4350,1367,3483,1138,1107,3243,778,867,4468,2725,867,149,5428,2554,1616,588,1344,778,811,520,4350,4905,290,3271,5599,3483,1367,1254,401,3100,3243,678,1169,7530,2205,1138,1107,3794,
2H4,Travers,60,118,39,93,19,34,84,19,25,122,71,25,6,160,83,42,8,41,19,19,20,118,137,18,81,154,93,39,28,11,87,84,13,32,209,60,19,34,104,
JC,SOLDIERS.BRUTUS.0.3,1,1,0,1,0,0,1,0,0,4,1,0,0,3,2,1,0,0,0,0,0,1,3,0,1,2,1,0,0,0,2,1,0,1,3,1,0,0,1,
1H6,SERVANTS.2,1,2,1,2,2,0,2,0,0,4,1,0,0,2,1,1,0,1,0,0,0,2,3,0,3,4,2,1,1,1,1,2,0,1,4,1,2,0,2,
2H4,GROOMS.1,6,21,10,17,2,2,19,5,4,12,10,4,2,22,10,6,1,7,5,10,4,21,20,0,14,21,17,10,8,0,15,19,2,7,29,6,2,2,16,
H5,Gloucester,11,23,7,20,8,7,16,5,3,19,13,3,2,24,9,9,0,11,5,4,3,23,21,3,20,33,20,7,7,4,11,16,4,6,38,11,8,7,23,
Tmp,SPIRITS.Ceres,64,148,54,115,39,46,102,30,33,155,100,33,6,197,91,65,19,48,30,30,24,148,159,14,115,204,115,54,35,15,108,102,22,45,267,64,39,46,153,
AYL,DukeSenior,410,849,279,663,146,207,642,160,186,841,500,186,28,997,469,288,113,239,160,171,98,849,895,54,630,1073,663,279,232,110,554,642,111,222,1405,410,146,207,732,
2H4,Bedford,362,847,288,638,166,224,623,197,209,775,506,209,17,1003,480,275,99,254,197,210,115,847,885,66,623,1066,638,288,240,108,560,623,107,234,1392,362,166,224,741,
Lr,Herald,32,73,30,62,10,14,59,11,11,65,34,11,0,70,36,27,7,22,11,14,6,73,65,4,56,89,62,30,19,10,37,59,8,15,111,32,10,14,61,
2H4,DRAWERS.Will,9,31,14,23,4,8,23,8,8,35,14,8,2,36,20,13,3,11,8,5,1,31,30,2,24,41,23,14,8,3,19,23,3,6,54,9,4,8,30,
2H6,HERALDS.X.1,8,21,10,18,3,4,17,3,3,23,15,3,1,27,11,9,2,6,3,5,2,21,24,2,16,25,18,10,6,1,18,17,3,8,35,8,3,4,19,
AYL,LORDS.SENIOR.0.2,43,81,28,67,4,23,58,10,14,62,49,14,0,87,38,30,5,23,10,12,13,81,74,14,54,90,67,28,15,9,51,58,12,18,123,43,4,23,67,
Wiv,MistressFord,586,1227,388,947,300,329,898,253,280,1129,686,280,50,1431,695,434,114,425,253,240,151,1227,1192,133,906,1491,947,388,289,183,846,898,145,294,2043,586,300,329,1145,
Cor,SOLDIERS.ROMAN.Lieutenant,2,5,2,3,1,2,3,1,2,3,2,2,0,4,2,1,1,0,1,2,1,5,4,0,3,3,3,2,2,0,4,3,0,1,6,2,1,2,3,
R2,LordMarshal,76,190,76,150,50,40,150,38,40,222,127,40,3,262,132,70,25,43,38,41,30,190,239,16,146,267,150,76,62,14,141,150,31,55,353,76,50,40,169,
Tim,STRANGERS.3,4,5,1,5,1,0,5,0,0,7,1,0,1,5,3,2,0,0,0,2,1,5,6,0,5,8,5,1,3,0,2,5,0,1,9,4,1,0,4,
Tim,SERVANTS.TIMON.Servilius,54,127,40,88,33,35,92,33,39,139,81,39,7,160,72,49,16,41,33,28,12,127,137,16,98,149,88,40,39,10,109,92,6,43,215,54,33,35,121,
R3,SirChristopher,18,57,30,38,13,18,39,9,19,62,25,19,2,69,42,21,5,26,9,10,6,57,61,1,48,81,38,30,18,9,36,39,7,12,105,18,13,18,56,
3H6,KingLewis,266,520,164,395,109,149,371,90,125,509,307,125,10,623,306,170,64,176,90,125,82,520,593,19,426,694,395,164,167,89,355,371,74,150,899,266,109,149,456,
Mac,Doctor2,132,298,100,227,61,85,213,66,71,286,179,71,12,367,176,99,32,93,66,79,38,298,315,28,216,360,227,100,81,36,223,213,27,92,491,132,61,85,268,
Oth,Gratiano,69,145,43,109,31,28,117,33,36,151,103,36,4,191,84,47,18,49,33,31,13,145,162,17,106,182,109,43,36,23,115,117,18,50,247,69,31,28,135,
1H4,LadyPercy,177,387,127,307,92,101,286,83,80,412,246,80,12,476,218,148,53,108,83,83,41,387,430,27,309,512,307,127,113,48,273,286,61,105,680,177,92,101,355,
Tit,Bassianus,177,460,183,350,115,118,342,100,110,467,264,110,11,527,252,182,61,131,100,110,45,460,494,34,374,613,350,183,148,44,288,342,53,116,785,177,115,118,407,
2H6,CITIZENS.LONDON.0.1,15,37,13,26,10,8,29,9,11,34,24,11,1,43,18,13,7,10,9,11,4,37,47,1,34,59,26,13,18,3,18,29,10,6,71,15,10,8,30,
TNK,Brother,27,51,18,42,14,12,39,6,9,45,33,9,0,56,23,22,5,19,6,16,7,51,53,3,47,67,42,18,14,11,36,39,8,17,86,27,14,12,50,
Rom,SERVANTS.CAPULET.Sampson,107,220,67,165,63,56,164,46,55,181,124,55,1,237,112,72,31,90,46,40,24,220,219,6,169,285,165,67,60,37,121,164,34,53,353,107,63,56,187,
Per,LORDS.TYRE.Escanes,5,7,1,6,1,3,4,1,1,9,5,1,1,10,4,1,2,1,1,4,0,7,11,0,6,11,6,1,4,1,5,4,0,3,13,5,1,3,5,
R2,WelshCaptain,62,130,46,102,19,33,97,22,28,129,69,28,7,144,68,41,17,30,22,28,17,130,144,4,100,173,102,46,44,15,71,97,19,29,215,62,19,33,100,
Rom,WATCHMEN.0.1,54,125,48,98,32,40,85,23,27,145,77,27,7,162,78,45,10,36,23,27,13,125,153,9,99,174,98,48,41,13,87,85,21,37,224,54,32,40,108,
Tim,Cupid,18,40,14,32,16,14,26,8,8,53,32,8,2,64,30,15,6,13,8,6,3,40,58,2,30,59,32,14,14,1,35,26,11,13,81,18,16,14,36,
Tim,Merchant,27,61,19,45,8,15,46,15,16,56,29,16,1,69,39,21,4,21,15,9,10,61,60,4,41,69,45,19,16,4,41,46,6,15,95,27,8,15,50,
R2,BishopOfCarlisle,256,520,173,418,83,122,398,91,102,562,309,102,24,679,346,174,69,130,91,127,90,520,593,30,387,665,418,173,167,46,401,398,58,152,914,256,83,122,473,
2H4,Gloucester,57,126,41,94,26,36,90,28,32,117,71,32,7,141,63,49,12,39,28,32,14,126,128,11,99,163,94,41,37,13,77,90,15,33,207,57,26,36,112,
Jn,Pembroke,297,631,215,495,109,139,492,119,136,633,405,136,28,813,380,179,78,172,119,124,71,631,699,52,418,766,495,215,167,72,465,492,101,174,1057,297,109,139,532,
Tro,Cressida,916,1965,577,1511,451,507,1458,472,454,1828,1087,454,43,2220,1090,735,263,607,472,412,311,1965,1967,141,1553,2474,1511,577,538,280,1299,1458,211,472,3301,916,451,507,1806,
JC,Pindarus,35,93,30,67,35,20,73,28,26,98,64,26,2,115,49,43,21,29,28,29,6,93,106,11,89,129,67,30,39,7,75,73,10,22,182,35,35,20,98,
JC,PLEBEIANS,51,91,33,80,19,33,58,7,11,100,51,11,1,102,50,26,8,35,7,16,6,91,101,9,79,113,80,33,37,16,68,58,7,27,154,51,19,33,80,
WT,Dorcas,36,70,17,51,6,27,43,17,19,43,33,19,0,63,30,23,3,24,17,15,9,70,65,5,50,74,51,17,18,9,39,43,14,11,102,36,6,27,48,
1H4,Worcester,617,1473,562,1133,295,338,1135,294,340,1509,843,340,47,1771,881,514,193,403,294,324,193,1473,1554,92,1092,1836,1133,562,400,178,1027,1135,149,409,2454,617,295,338,1309,
R3,Grey,56,144,54,104,20,32,112,34,40,126,79,40,4,171,88,49,12,42,34,33,37,144,140,13,106,181,104,54,39,18,96,112,14,40,237,56,20,32,137,
Ant,Octavius,1381,2981,1016,2353,573,785,2196,584,628,2843,1680,628,106,3504,1718,992,357,868,584,632,368,2981,3046,210,2104,3551,2353,1016,787,325,2057,2196,330,783,4825,1381,573,785,2562,
Cor,MESSENGERS.X.2,8,12,2,11,4,1,11,2,1,13,11,1,0,18,7,5,3,4,2,2,1,12,12,2,10,18,11,2,2,3,10,11,3,3,25,8,4,1,16,
Cor,CITIZENS.ROMAN.0.2,219,455,148,353,94,137,318,88,102,412,252,102,8,526,266,130,34,137,88,101,65,455,467,39,316,521,353,148,124,62,321,318,54,125,717,219,94,137,375,
Cym,ATTENDANTS.0.2,43,104,33,80,21,23,81,28,24,103,51,24,6,109,52,45,10,35,28,33,10,104,110,6,98,149,80,33,40,13,58,81,10,25,182,43,21,23,97,
JC,SOLDIERS.BRUTUS.Strato,25,58,19,42,10,17,41,14,16,42,31,16,1,58,26,22,12,16,14,15,7,58,46,7,46,70,42,19,18,6,34,41,5,7,97,25,10,17,58,
Cor,CITIZENS.ROMAN.3,210,472,148,344,93,145,327,114,128,418,275,128,3,535,257,145,54,160,114,88,59,472,459,42,333,546,344,148,106,82,322,327,47,132,736,210,93,145,409,
TNK,Woman,31,67,18,53,18,13,54,18,14,62,31,14,1,75,43,31,6,32,18,12,9,67,66,3,53,87,53,18,14,8,41,54,4,18,110,31,18,13,62,
Mac,OldMan,35,73,26,59,16,15,58,12,14,84,47,14,4,99,48,26,12,19,12,9,10,73,82,4,52,107,59,26,17,9,44,58,13,18,133,35,16,15,69,
MV,Morocco,364,779,273,597,156,199,580,142,182,754,488,182,33,947,426,265,101,208,142,160,107,779,830,62,555,1001,597,273,217,73,501,580,110,215,1287,364,156,199,672,
Ant,WATCHMEN.2,12,27,11,21,4,11,16,4,6,21,18,6,0,34,16,6,2,10,4,3,6,27,23,3,14,21,21,11,4,4,27,16,3,10,38,12,4,11,25,
TN,Priest,23,60,27,51,16,10,50,10,9,62,35,9,2,77,40,26,12,22,10,13,11,60,65,4,52,85,51,27,19,7,44,50,5,14,115,23,16,10,64,
TN,AndrewAguecheek,524,1055,317,816,263,273,782,214,239,948,559,239,24,1180,597,368,131,305,214,198,139,1055,1001,101,746,1233,816,317,268,110,693,782,104,223,1703,524,263,273,925,
Per,Pander,101,225,75,170,34,69,156,49,55,177,117,55,6,242,119,64,23,70,49,52,26,225,213,13,149,245,170,75,58,27,146,156,30,51,340,101,34,69,178,
Cym,Cymbeline,862,1938,683,1447,444,542,1396,393,491,1800,1174,491,58,2301,1069,676,232,624,393,413,225,1938,2018,163,1428,2397,1447,683,514,238,1332,1396,272,507,3222,862,444,542,1711,
H5,Governor,26,56,20,41,17,19,37,10,15,57,36,15,1,70,33,16,8,9,10,13,9,56,63,3,35,65,41,20,14,5,40,37,6,19,86,26,17,19,42,
Shr,Tranio,998,2268,774,1688,421,644,1624,496,580,2089,1239,580,68,2554,1247,728,252,657,496,489,259,2268,2220,145,1575,2569,1688,774,541,306,1560,1624,238,604,3525,998,421,644,1909,
H8,Buckingham,683,1474,508,1173,324,351,1123,283,301,1397,868,301,44,1721,809,566,202,477,283,284,218,1474,1474,121,1133,1869,1173,508,434,133,985,1123,155,390,2464,683,324,351,1380,
Tim,LORDS.0.1,61,122,36,94,29,38,84,25,28,112,69,28,2,142,71,44,17,47,25,27,13,122,118,11,95,149,94,36,31,20,88,84,10,31,206,61,29,38,119,
